ID_caperpin;Title;Client_type;Age;Flag_e-mail_deposited;Flag_mobile_deposited;Number_contractual_relationships;Customer_for_years;Minimum_contract_term;Maximum_contract_term;Credit_rating_score;Credit_rating_traffic_light;Total_consumption;Open_item_amount;Flag_advertising_permission_e-mail;Flag_advertising_permission_post;Flag_advertising_permission_telephone;OptIn_data_protection_regulations;OptIn_newsletter;Vorteilswelt_customer_since;Factor_subsequent_payment;Flag_invoice_shock;Sum_contribution_margin_2
305405;Herrn;N;-;0;0;1;14;-;-;-;-;4043;16,84;0;0;0;-;-;-;-0,987818182;0;175,77237
305405;Herrn;N;-;0;0;1;14;-;-;-;-;4043;110;0;0;0;-;-;-;-0,987818182;0;175,77237
305406;Herrn;N;-;0;0;1;14;-;-;-;-;1721,4;-;0;0;0;-;-;-;-1,641481481;0;83,860226
305407;Herrn;N;78;0;0;1;14;-;-;-;-;36,9;-;0;0;0;-;-;-;-0,157;0;17,170871
305408;Frau;N;84;0;0;2;14;-;-;-;-;23554,355;-;0;0;0;-;-;-;-1,10125;0;364,54432185
305411;Herrn;N;73;0;0;3;14;-;-;-;-;35633;-;0;0;0;-;-;-;-1,293702532;0;576,90571
305412;Herrn;N;83;0;1;1;14;-;-;-;-;14994;-;0;0;0;-;-;-;-0,993394161;0;222,37326
305413;Herrn;N;88;0;0;2;14;-;-;-;-;7916,914;-;0;0;0;-;-;-;-1,3127;0;183,25032438
305414;Herrn;N;71;0;0;2;14;-;-;-;-;26564,32;-;0;0;0;1;0;09.12.2018;-0,862355072;0;495,2370224
305416;Herrn;N;64;1;0;2;14;-;-;-;-;30872,22;-;0;0;0;-;-;-;-1,253267717;0;294,7343334
305417;Herrn;N;-;0;0;1;14;-;-;-;-;396;-;0;0;0;-;-;-;-2,763888889;0;18,99164
305422;Herrn;N;33;1;1;3;14;-;-;-;-;40771,206;-;0;0;0;-;-;-;-1,126583072;0;370,95027382
305424;Herrn;N;72;1;1;1;1;23.08.2018;23.08.2018;-;-;22552,7;-;0;0;0;-;-;-;-2,7027;0;329,963253
305425;Frau;N;80;0;0;2;14;-;-;-;-;13419,752;-;0;0;0;-;-;-;-5,667982456;0;225,61157264
305427;Herrn;N;-;0;0;1;14;-;-;-;-;453;-;0;0;0;-;-;-;-5,094285714;0;33,64427
305429;Herrn;N;85;0;0;2;14;-;-;-;-;7779,277;-;0;0;0;-;-;-;-2,623297872;0;199,12485159
305434;Herrn;N;47;0;1;1;14;-;-;-;-;4366;-;0;0;0;-;-;-;-0,271391304;0;124,16794
305439;Herrn;N;85;0;0;1;14;-;-;-;-;978,4;-;0;0;0;-;-;-;-2,774285714;0;54,444856
305441;Herrn;N;73;1;0;3;14;-;-;-;-;30328,964;-;0;0;0;1;0;22.11.2018;-1,558023256;0;331,91333508
305443;Herrn;N;80;1;0;1;14;-;-;-;-;2681,3;-;0;0;0;-;-;-;-0,957307692;0;107,181367
305444;Frau;N;86;0;1;2;14;-;-;-;-;26718,498;-;0;0;0;-;-;-;-1,477118644;0;435,53225286
305445;Herrn;N;79;0;0;2;14;-;-;-;-;15984,6;-;0;0;0;1;0;06.07.2019;-1;0;135,667654
305446;Herrn;N;80;1;0;2;14;-;-;-;-;22747,3;-;0;0;0;-;-;-;-0,395408163;0;239,679887
305448;Herrn;N;79;0;0;2;14;30.06.2019;30.06.2019;-;-;44022,011;-;0;0;0;-;-;-;-1,476140351;0;427,77666667
305452;Herrn;N;63;0;0;1;14;-;-;-;-;5920,5;-;0;0;0;-;-;-;-4,475555556;0;124,782735
305454;Frau;N;84;0;0;2;14;-;-;-;-;28618,302;-;0;0;0;-;-;-;-1,981659751;0;444,95544314
305455;Herrn;N;-;0;0;1;14;-;-;-;-;2623,2;-;0;0;0;-;-;-;-1,490136986;0;76,084088
305456;Herrn;N;79;0;0;2;14;-;-;-;-;39426;-;0;0;0;-;-;-;-1,665202703;0;335,32392
305457;Frau;N;43;0;0;1;14;-;-;-;-;437;-;0;0;0;-;-;-;-1,221578947;0;20,57383
305460;Frau;N;79;0;0;2;13;-;-;-;-;5100,471;-;0;0;0;-;-;-;-2,292588235;0;129,75197802
305461;Herrn;N;81;0;0;1;8;-;-;-;-;3083;-;0;0;0;-;-;-;-1,372409639;0;76,51307
305464;Herrn;N;86;0;0;1;14;-;-;-;-;3949,8;-;0;0;0;-;-;-;-1,719727273;0;156,132782
305467;Frau;N;66;0;1;2;14;-;-;-;-;27759;-;0;0;0;-;-;-;-1;0;279,75307
305468;Herrn;N;54;1;1;2;14;-;-;-;-;1392;-;0;0;0;1;0;25.11.2018;-0,337959184;0;79,01928
305470;Frau;N;48;0;0;1;14;-;-;-;-;3683;-;0;0;0;-;-;-;-0,623113208;0;161,51997
305473;Frau;N;73;0;0;2;8;-;-;-;-;4312,4;-;0;0;0;-;-;-;-1,449878049;0;131,008916
305475;Herrn;N;79;0;0;1;14;-;-;-;-;2069,4;-;0;0;0;-;-;-;-1,616190476;0;97,637546
305476;Herrn;N;88;0;0;2;14;-;-;-;-;1622,8;-;0;0;0;-;-;-;-0,623606557;0;95,666652
305477;Herrn;N;-;0;0;1;14;-;-;-;-;1875,3;-;0;0;0;-;-;-;-1,835789474;0;89,953127
305478;Herrn;N;79;0;0;2;14;-;-;-;-;32964,533;-;0;0;0;-;-;-;-1,364507576;0;315,37998901
305479;Frau;N;73;0;0;1;14;-;-;-;-;1287,5;-;0;0;0;-;-;-;-2,8925;0;53,394625
305482;Herrn;N;54;0;0;2;14;-;-;0;grün;3536,2;-;0;0;0;-;-;-;-2,8899;0;104,983758
305484;Herrn;N;76;0;0;2;14;-;-;-;-;22398,695;-;0;0;0;-;-;-;-1,92;0;291,43915415
305485;Herrn;N;45;1;1;1;14;-;-;-;-;1062;-;0;0;0;-;-;-;-1,285428571;0;44,69258
305486;Herrn;N;41;1;0;2;14;-;-;-;-;26068;-;0;0;0;-;-;-;0,224813278;1;449,63568
305489;Herrn;N;70;1;0;2;14;-;-;-;-;17912,229;-;0;0;0;-;-;-;-2,200981595;0;226,44401813
305490;Herrn;N;73;0;0;2;14;-;-;-;-;15431,041;-;0;0;0;1;1;28.11.2018;-2,73525;0;219,32039537
305491;Herrn;N;65;1;0;2;14;-;-;-;-;14464,6;-;0;0;0;1;0;22.11.2018;-2,606709677;0;191,641502
305493;Herrn;N;27;0;1;2;14;-;-;-;-;812;-;0;0;0;-;-;-;-7,162876712;0;112,87583
305495;Herrn;N;84;0;0;2;14;-;-;-;-;35227,125;-;0;0;0;-;-;-;-0,61851145;0;309,66007125
305497;Herrn;N;-;0;0;1;14;-;-;-;-;2554;-;0;0;0;-;-;-;-1,04109589;0;136,33226
305498;Herrn;N;-;0;0;1;14;-;-;-;-;8;-;0;0;0;-;-;-;-0,954;0;16,00672
305500;Herrn;N;-;0;0;1;14;-;-;-;-;3821;-;0;0;0;-;-;-;-0,913394495;0;166,98339
305503;Herrn;N;79;0;0;1;14;-;-;-;-;802,2;-;0;0;0;-;-;-;-2,592;0;47,469098
305505;Frau und Herrn;N;78;0;0;2;14;-;-;-;-;16026,364;-;0;0;0;-;-;-;-1,769141104;0;207,62724908
305507;Frau;N;83;0;0;2;14;-;-;-;-;15587,508;-;0;0;0;-;-;-;-0,651470588;0;263,68844556
305508;Herrn;N;84;0;0;1;14;-;-;-;-;1261,9;-;0;0;0;-;-;-;-1,680714286;0;65,668621
305510;Frau;N;-;0;0;1;14;-;-;-;-;2177;-;0;0;0;-;-;-;-2,259090909;0;101,89743
305511;Frau;N;-;0;0;1;14;-;-;-;-;275;-;0;0;0;-;-;-;-0,674666667;0;73,13645
305512;Frau;N;54;0;0;3;14;-;-;-;-;839,4;11;0;0;0;-;-;-;-0,790612245;0;68,208596
305513;Herrn;N;76;1;0;2;14;-;-;-;-;5288;-;0;0;0;-;-;-;-2,027567568;0;123,76848
305514;Herrn;N;79;1;0;1;14;-;-;-;-;2966,1;-;0;0;0;-;-;-;-2,514320988;0;85,544699
305515;Frau;N;-;0;0;2;14;-;-;-;-;22664,816;-;0;0;0;-;-;-;-0,546;0;332,64778512
305516;Herrn;N;85;0;0;2;14;-;-;-;-;34898,41;-;0;0;0;-;-;-;-1,483990826;0;260,5563697
305518;Herrn;N;89;0;0;1;14;-;-;-;-;3977;-;0;0;0;-;-;-;-1,621415094;0;113,43543
305519;Herrn;N;47;0;0;2;14;-;-;-;-;32369,994;-;0;0;0;-;-;-;-0,586854839;0;466,63104958
305520;Herrn;N;76;0;0;2;14;-;-;-;-;33416,335;-;0;0;0;-;-;-;-1,584401544;0;300,45686495
305521;Frau;N;85;0;0;1;14;-;-;-;-;1944,3;-;0;0;0;-;-;-;-7,591666667;0;92,684837
305523;Herrn;N;84;0;0;2;14;-;-;-;-;23213,495;-;0;0;0;-;-;-;-0,894791667;0;268,22425015
305524;Herrn;N;-;0;0;2;14;-;-;-;-;31252,293;-;0;0;0;-;-;-;-3,054855769;0;252,53461621
305525;Frau;N;82;0;0;2;14;-;-;-;-;28962;-;0;0;0;-;-;-;-2,357133758;0;-221,20774
305526;Frau;N;57;0;0;1;14;-;-;-;-;5697,2;-;0;0;0;-;-;-;-1,659874214;0;248,987068
305532;Herrn;N;65;0;0;2;14;-;-;-;-;26918,328;-;0;0;0;-;-;-;-3,270133333;0;512,46037096
305533;Frau;N;-;0;0;1;14;-;-;-;-;2314;-;0;0;0;-;-;-;-0,977462687;0;107,32126
305538;Frau und Herrn;N;76;0;0;2;14;-;-;-;-;24043,206;-;0;0;0;-;-;-;2,542774194;1;-324,59769078
305539;Herrn;N;86;0;0;2;14;-;-;-;-;17238,01;-;0;0;0;-;-;-;-1,032375691;0;263,0000897
305540;Frau;N;-;0;1;1;14;-;-;-;-;9;-;0;0;0;-;-;-;-0,588888889;0;16,06631
305541;Herrn;N;75;0;0;1;14;-;-;-;-;12288;-;0;0;0;-;-;-;-0,28775;0;258,85002
305542;Herrn;N;77;0;0;2;13;-;-;-;-;13718,482;-;0;0;0;-;-;-;-1,527449664;0;227,51926474
305543;Herrn;N;76;0;0;1;14;-;-;-;-;798;-;0;0;0;-;-;-;-3,556;0;47,30282
305544;Herrn;N;-;0;0;1;5;-;-;-;-;1737;-;0;0;0;-;-;-;-1,148979592;0;51,63383
305545;Herrn;N;-;0;0;1;8;-;-;-;-;3850;-;0;0;0;-;-;-;-1,860196078;0;109,9315
305547;Herrn;N;-;0;0;1;14;-;-;-;-;3329;-;0;0;0;-;-;-;-0,824895833;0;147,50511
305548;Frau;N;-;0;0;1;14;-;-;-;-;1838;-;0;0;0;-;-;-;-1,969285714;0;88,47642
305549;Herrn und Frau;N;79;0;0;1;14;-;-;-;-;3433;-;0;0;0;-;-;-;-1,840967742;0;98,42647
305551;Herrn;N;68;0;0;1;14;-;-;-;-;1964,6;-;0;0;0;-;-;-;-1,061403509;0;79,523914
305552;Herrn;N;84;0;0;1;14;-;-;-;-;1499,9;-;0;0;0;-;-;-;-1,405454545;0;45,092241
305553;Frau;N;-;1;0;1;14;11.12.2018;11.12.2018;-;-;4254;-;0;0;0;-;-;-;-1,794230769;0;179,77696
305554;Herrn;N;74;0;0;2;14;-;-;-;-;16901,994;-;0;0;0;-;-;-;-1,515764706;0;217,52103018
305557;Herrn;N;84;0;0;2;14;-;-;-;-;20893,363;-;0;0;0;-;-;-;-0,713298429;0;358,48494841
305558;Frau;N;88;0;0;2;14;-;-;-;-;20140,494;-;0;0;0;-;-;-;-0,385515152;0;319,55443258
305559;Herrn;N;-;0;0;1;14;-;-;-;-;3731,2;-;0;0;0;-;-;-;-1,300560748;0;163,428208
305564;Frau;N;-;0;0;1;14;-;-;-;-;2711,4;-;0;0;0;-;-;-;-0,218860759;0;123,054326
305565;Frau;N;69;0;0;1;14;-;-;-;-;3615;-;0;0;0;-;-;-;-0,9646;0;158,82785
305567;Frau;N;79;0;0;1;14;-;-;-;-;3379,2;-;0;0;0;-;-;-;0,374946237;1;134,113328
305568;Herrn;N;81;0;0;1;8;-;-;-;-;3550,6;-;0;0;0;-;-;-;-1,552475248;0;140,727654
305571;Frau;N;68;0;0;1;1;-;-;-;-;14276,6;-;0;0;0;1;0;21.11.2018;0,897303371;1;115,493422
305572;Frau;N;78;0;0;1;14;-;-;-;-;2209,4;-;0;0;0;-;-;-;-0,507936508;0;64,667346
305573;Herrn;N;75;0;0;1;14;-;-;-;-;2360;-;0;0;0;-;-;-;-0,646470588;0;109,1424
305574;Frau;N;78;0;0;1;14;-;-;-;-;1431;-;0;0;0;-;-;-;-4,712608696;0;72,36329
305575;Herrn;N;-;0;0;1;14;-;-;-;-;3187,4;-;0;0;0;-;-;-;-1,324673913;0;141,899166
305578;Herrn und Frau;N;90;0;0;2;14;-;-;-;-;17552,175;-;0;0;0;-;-;-;-1,351472393;0;308,56417725
305579;Frau;N;80;0;0;2;14;-;-;-;-;26508,747;-;0;0;0;-;-;-;1,014416244;1;292,27487259
305580;Herrn;N;82;0;0;2;14;-;-;-;-;17513,719;-;0;0;0;-;-;-;-1,005632184;0;324,50894933
305585;Herrn;N;-;0;0;2;14;-;-;-;-;36945,983;-;0;0;0;-;-;-;-2,008591549;0;-261,55250679
305586;Herrn;N;72;0;0;2;14;-;-;-;-;2051;-;0;0;0;-;-;-;-0,990447761;0;86,56809
305587;Herrn;N;65;0;0;3;14;-;-;-;-;40473;-;0;0;0;1;1;18.01.2019;-0,792228412;0;364,55081
305588;Herrn;N;-;0;0;2;14;-;-;-;-;22897,427;-;0;0;0;-;-;-;-2,167972028;0;-275,18530251
305590;Frau;N;-;0;0;1;14;-;-;-;-;897,8;-;0;0;0;-;-;-;-2,71625;0;51,253902
305591;Herrn;N;-;0;0;1;14;-;-;-;-;2170;-;0;0;0;-;-;-;-0,389090909;0;101,6203
305593;Frau;N;66;0;0;1;14;-;-;-;-;1720,7;-;0;0;0;-;-;-;-2,211;0;51,184113
305595;Frau;N;81;0;0;2;14;-;-;-;-;4876;-;0;0;0;-;-;-;-2,114492754;0;176,45584
305596;Herrn;N;-;0;0;1;14;-;-;-;-;3138;-;0;0;0;-;-;-;-1,393111111;0;139,94342
305597;Herrn;N;79;0;0;1;14;-;-;-;-;3230,9;-;0;0;0;-;-;-;-10,92170455;0;128,390431
305599;Herrn;N;80;0;0;2;14;-;-;-;-;17621;-;0;0;0;-;-;-;-1,476347305;0;316,25643
305600;Herrn;N;78;1;0;2;0;13.05.2018;13.05.2018;-;-;28075,721;-;0;0;0;-;-;-;-1,51385;0;342,75329137
305601;Herrn;N;80;0;0;2;14;-;-;-;-;18503;-;0;0;0;-;-;-;-1,51213198;0;246,53725
305605;Herrn;N;-;0;1;1;5;-;-;-;-;2188;-;0;0;0;-;-;-;-1,986;0;96,86292
305607;Frau;N;87;0;0;3;7;-;-;-;-;7418,784;-;0;0;0;-;-;-;-2,522020202;0;53,76123
305608;Frau;N;77;0;0;1;8;-;-;-;-;1309;-;0;0;0;-;-;-;-1,796097561;0;54,22431
305609;Frau;N;85;0;0;1;14;-;-;-;-;1750,6;-;0;0;0;-;-;-;-1,301509434;0;85,016254
305611;Herrn;N;79;1;0;1;14;-;-;-;-;14;-;0;0;0;-;-;-;-1,07125;0;4,25026
305612;Herrn;N;-;0;0;1;14;-;-;-;-;1695,6;-;0;0;0;-;-;-;-9,798653846;0;69,143204
305613;Herrn;N;77;1;1;1;14;-;-;-;-;2623;-;0;0;0;-;-;-;-0,389041096;0;104,93157
305614;Herrn;N;-;0;0;1;14;-;-;-;-;3037,9;-;0;0;0;-;-;-;-1,628764045;0;135,980461
305615;Herrn;N;74;0;0;1;14;-;-;-;-;3483;-;0;0;0;-;-;-;-1,659489796;0;138,11897
305617;Frau;N;-;0;0;1;9;-;-;-;-;3994,9;-;0;0;0;-;-;-;-1,39271028;0;113,929291
305618;Frau;N;73;0;0;2;14;-;-;-;-;49290,4;-;0;0;0;-;-;-;-1;0;-283,246704
305620;Frau;N;76;0;0;1;14;-;-;-;-;6053,6;-;0;0;0;-;-;-;-0,77875;0;268,834984
305622;Frau;N;72;0;0;2;14;-;-;-;-;24294;-;0;0;0;-;-;-;-2,189406393;0;216,27678
305624;Frau;N;-;0;0;1;14;-;-;-;-;4161;-;0;0;0;-;-;-;-2,233135593;0;208,72329
305625;Herrn;N;79;0;0;2;14;-;-;-;-;29684,912;-;0;0;0;-;-;-;-0,512122449;0;442,26968784
305626;Herrn;N;75;0;0;1;14;-;-;-;-;3191,7;-;0;0;0;-;-;-;-1,484505495;0;126,877703
305627;Herrn;N;81;0;0;1;14;-;-;-;-;766;-;0;0;0;1;0;31.07.2019;-10,50357143;0;33,26994
305631;Frau;N;84;0;0;3;14;-;-;-;-;24294,578;-;0;0;0;-;-;-;-1,988232558;0;358,28523446
305633;Frau;N;84;0;0;2;14;-;-;-;-;34899,427;-;0;0;0;-;-;-;-1,155021097;0;284,64679219
305635;Frau;N;79;0;0;2;14;-;-;-;-;23819,214;-;0;0;0;-;-;-;-1,549655172;0;378,48503098
305636;Herrn;N;83;0;0;1;14;-;-;-;-;2460;-;0;0;0;-;-;-;-0,945342466;0;113,1014
305637;Herrn;N;76;1;0;6;14;05.06.2018;04.03.2019;-;-;120700,1;-;0;0;0;-;-;-;-2,203043478;0;1547,390679
305638;Herrn;N;-;0;0;3;14;-;-;-;-;17223;-;0;0;0;-;-;-;-1,563151515;0;393,09511
305639;Frau;N;-;0;0;1;14;-;-;-;-;2735,5;-;0;0;0;-;-;-;-2,594197531;0;124,008445
305640;Frau;N;79;0;0;1;14;-;-;-;-;2501,7;-;0;0;0;-;-;-;-1,956438356;0;100,250603
305642;Frau;N;75;1;0;1;1;31.01.2019;31.01.2019;-;-;6231,638;-;0;0;0;-;-;-;-0,961408451;0;215,10695342
305643;Frau und Herrn;N;76;1;0;2;14;-;-;-;-;44685,105;-;0;0;0;-;-;-;4,196582734;1;543,47941985
305646;Frau;N;-;0;0;1;14;-;-;-;-;1210;-;0;0;0;-;-;-;-1,207560976;0;63,6139
305648;Frau;N;-;0;0;2;14;-;-;-;-;29548,671;-;0;0;0;-;-;-;-1,041036036;0;419,07336997
305649;Herrn;N;76;0;0;2;14;-;-;-;-;30876,7;-;0;0;0;1;0;21.01.2019;-1,165742972;0;442,005913
305651;Herrn;N;-;0;0;1;14;-;-;-;-;1366,7;-;0;0;0;-;-;-;-1,452;0;69,817653
305653;Herrn;N;82;0;0;1;14;-;-;-;-;1437,9;-;0;0;0;-;-;-;-2,106444444;0;59,198561
305654;Frau;N;80;0;0;1;14;-;-;-;-;1455;-;0;0;0;-;-;-;-1,269782609;0;59,85845
305655;Hausverwaltung;J;-;0;0;1;14;01.09.2018;01.09.2018;-;-;3199,9;-;0;0;0;-;-;-;-1,855625;0;138,588641
305658;Herrn;N;-;0;0;1;14;-;-;-;-;1252;-;0;0;0;-;-;-;-3,155128205;0;38,25268
305660;Herrn;N;-;0;0;1;14;-;-;-;-;1136,1;-;0;0;0;-;-;-;-1,464615385;0;60,688199
305663;Herrn;N;-;0;0;1;14;-;-;-;-;1999;-;0;0;0;-;-;-;-1,050819672;0;94,85041
305670;Frau;N;89;0;0;1;14;-;-;-;-;3861;-;0;0;0;-;-;-;-0,925833333;0;152,70599
305671;Herrn;N;70;0;0;1;14;-;-;-;-;4453;-;0;0;0;-;-;-;2,783636364;1;175,55127
305672;Frau;N;85;0;0;1;14;-;-;-;-;2024,1;-;0;0;0;-;-;-;-2,497166667;0;81,820019
305673;Herrn;N;-;0;0;1;14;-;-;-;-;2722;-;0;0;0;1;1;25.11.2018;-1,466623377;0;123,47398
305674;Herrn;N;69;1;0;2;14;-;-;-;-;25295,935;-;0;0;0;-;-;-;-2,495131579;0;273,12759695
305675;Frau;N;69;0;0;2;14;-;-;-;-;21665,949;-;0;0;0;-;-;-;-3,657727273;0;221,11811253
305676;Frau und Herrn;N;77;0;0;2;14;-;-;-;-;16393,054;-;0;0;0;-;-;-;-1,665688623;0;215,20875038
305678;Frau;N;71;0;0;1;14;-;-;-;-;1913;-;0;0;0;-;-;-;-3,655733333;0;91,44567
305681;Herrn;N;-;0;0;1;14;-;-;-;-;2064,7;-;0;0;0;-;-;-;-1,782539683;0;97,451473
305682;Herrn;N;72;1;0;2;14;-;-;-;-;22270,225;-;0;0;0;1;1;17.12.2018;-0,728410256;0;237,61871825
305687;Firma;J;-;1;0;2;14;-;-;-;-;5380;-;0;0;0;-;-;-;0,599510638;1;0
305690;Firma;J;-;1;0;1;14;-;-;-;-;4;-;0;0;0;-;-;-;-1;0;0
305691;Firma;J;-;1;0;4;14;-;-;-;-;553689,8944;-;0;0;0;-;-;-;-7,32810219;0;5353,503412288
305695;Firma;J;-;1;0;4;14;-;-;-;-;71268,6;40,31;0;0;0;-;-;-;-;0;0
305695;Firma;J;-;1;0;4;14;-;-;-;-;71268,6;257,02;0;0;0;-;-;-;-;0;0
305695;Firma;J;-;1;0;4;14;-;-;-;-;71268,6;393,1;0;0;0;-;-;-;-;0;0
305695;Firma;J;-;1;0;4;14;-;-;-;-;71268,6;423,33;0;0;0;-;-;-;-;0;0
305695;Firma;J;-;1;0;4;14;-;-;-;-;71268,6;544,29;0;0;0;-;-;-;-;0;0
305695;Firma;J;-;1;0;4;14;-;-;-;-;71268,6;3364,96;0;0;0;-;-;-;-;0;0
305695;Firma;J;-;1;0;4;14;-;-;-;-;71268,6;4266,72;0;0;0;-;-;-;-;0;0
305696;Firma;J;-;1;0;2;14;21.08.2018;21.08.2018;-;-;22513,4;2379,02;0;0;0;-;-;-;-;0;-7,72
305696;Firma;J;-;1;0;2;14;21.08.2018;21.08.2018;-;-;22513,4;2387,84;0;0;0;-;-;-;-;0;-7,72
305699;Verwaltung;J;-;0;0;1;7;-;-;-;-;132;-;0;0;0;-;-;-;-1,033295455;0;0
305711;Firma;J;-;0;0;3;14;-;-;-;-;9068,8;-;0;0;0;-;-;-;-;0;0
305716;Firma;J;-;1;0;12;10;30.09.2018;31.12.2018;-;-;2257677,054;-;0;0;0;-;-;-;-1,414715917;0;7457,384577
305723;Firma;J;-;0;0;5;12;-;-;-;-;318635,5451;-;0;0;0;-;-;-;-0,395188811;0;945,537699963
305727;Firma;J;-;0;0;5;13;31.12.2019;31.12.2019;-;-;1655363,1220583;-;0;0;0;-;-;-;-;0;2051,86737248
305731;Firma;J;-;0;0;1;0;31.12.2018;31.12.2020;-;-;585692,16666667;-;0;0;0;-;-;-;-;0;11580,9922
305734;Firma;J;-;1;0;4;4;31.12.2019;31.12.2019;-;-;285328,65751667;5184,06;0;0;0;-;-;-;18,09341818;1;1837,39221246
305738;Herrn;N;82;0;0;2;14;-;-;-;-;21374,485;-;0;0;0;-;-;-;-1,18055;0;248,54849045
305739;Frau;N;85;0;0;2;14;-;-;-;-;35937,834;-;0;0;0;-;-;-;-0,965684932;0;538,89651838
305741;Frau;N;55;0;1;1;14;-;-;-;-;9263;8;0;0;0;-;-;-;-0,859473684;0;259,27617
305742;Herrn;N;65;1;1;3;14;15.09.2018;15.09.2018;-;-;25745,762;-;0;0;0;-;-;-;-1,565427136;0;349,55106029
305743;Herrn;N;67;0;0;1;14;-;-;-;-;4095,8;-;0;0;0;-;-;-;-2,026956522;0;-275,578438
305744;Herrn;N;-;0;0;1;14;-;-;-;-;1814,1;-;0;0;0;-;-;-;-1,261454545;0;87,530219
305751;Frau;N;84;0;0;4;15;-;-;-;-;24420,7;1,93;0;0;0;-;-;-;-2,790315789;0;467,522633
305752;Frau;N;67;0;0;2;14;-;-;-;-;16712;-;0;0;0;1;0;28.11.2018;-1,632206897;0;203,09734
305754;Frau;N;75;0;0;2;7;15.06.2018;15.06.2018;-;-;27052;-;0;0;0;-;-;-;-1,444333333;0;391,50614
305755;Frau;N;-;0;0;1;14;-;-;-;-;1306,8;-;0;0;0;-;-;-;-2,075238095;0;67,446212
305756;Frau;N;78;0;0;1;14;-;-;-;-;202;-;0;0;0;-;-;-;-0,886153846;0;11,50518
305757;Herrn;N;73;1;0;1;14;-;-;-;-;2447,6;-;0;0;0;-;-;-;-1,932571429;0;98,162884
305759;Herrn;N;75;0;0;1;14;-;-;-;-;2110,2;-;0;0;0;-;-;-;-1,009180328;0;85,142618
305760;Herrn;N;65;1;0;3;14;-;-;-;-;24206,9;-;0;0;0;-;-;-;-1,004392157;0;246,941341
305761;Herrn;N;-;0;0;2;14;-;-;-;-;17523,438;-;0;0;0;-;-;-;-1,784228188;0;194,90423886
305762;Frau;N;81;0;0;2;14;-;-;-;-;13749,082;-;0;0;0;-;-;-;-1,335833333;0;181,86331274
305764;Herrn;N;80;0;0;1;14;-;-;-;-;2721;-;0;0;0;-;-;-;-1,302658228;0;108,71339
305765;Frau;N;52;0;0;3;14;-;-;-;-;23674,2;-;0;0;0;1;0;20.11.2018;-2,211206897;0;297,057738
305766;Frau;N;64;0;0;1;14;-;-;-;-;1975,8;-;0;0;0;-;-;-;-2,260285714;0;58,222322
305767;Frau und Herrn;N;69;0;0;2;14;-;-;-;-;19023;-;0;0;0;-;-;-;-1,302934132;0;242,41221
305768;Firma;J;-;1;0;5;14;19.07.2018;31.07.2019;-;-;221885;10;0;0;0;-;-;-;-1,893347897;0;224,67817
305769;Frau;N;-;1;0;1;8;-;-;-;-;1360;-;0;0;0;-;-;-;-1,231904762;0;41,2324
305772;Herrn;N;-;0;0;1;14;-;-;-;-;1873,5;-;0;0;0;-;-;-;-2,462931034;0;89,881865
305774;Frau;N;59;0;0;2;14;-;-;-;-;3771,114;-;0;0;0;-;-;-;-3,7697;0;124,72560868
305775;Frau;N;56;0;0;2;14;-;-;-;-;24973,158;-;0;0;0;-;-;-;-1,641666667;0;450,74905906
305776;Frau;N;65;0;0;3;14;-;-;-;-;26302,62;-;0;0;0;-;-;-;-0,23516129;0;491,60062415
305777;Herrn;N;67;0;0;1;14;-;-;-;-;3174;-;0;0;0;-;-;-;-1,513255814;0;91,28066
305778;Herrn;N;-;0;0;3;15;-;-;-;-;15580;31,48;0;0;0;-;-;-;-1,10422619;0;391,02688
305779;Herrn;N;-;0;0;3;15;-;-;0;grün;93799,156;98;0;0;0;-;-;-;-5,366029489;0;3297,10229212
305780;Herrn;N;68;0;0;2;14;-;-;-;-;18904;-;0;0;0;-;-;-;-2,940867347;0;355,67092
305781;Frau und Herrn;N;60;0;0;2;9;31.12.2018;12.01.2019;-;-;34972,7;-;0;0;0;-;-;-;-2,222891156;0;485,781363
305782;Frau;N;47;0;0;2;15;-;-;-;-;31601,876;-;0;0;0;-;-;-;-2,948777293;0;266,24710972
305788;Herrn;N;73;0;0;3;14;-;-;-;-;10161;-;0;0;0;-;-;-;-1,308235294;0;70,38379
305790;Herrn;N;57;0;0;3;14;-;-;-;-;19049,893;-;0;0;0;1;0;18.11.2018;-1,011830986;0;340,79529551
305791;Herrn;N;77;1;0;3;14;-;-;-;-;27681,772;-;0;0;0;-;-;-;-1,751103203;0;453,34679604
305793;Frau;N;-;0;0;1;14;-;-;-;-;683;-;0;0;0;-;-;-;-0,574;0;-102,85663
305797;Frau;N;86;0;0;1;4;-;-;-;-;569,2;-;0;0;0;-;-;-;-1,697916667;0;36,821628
305800;Frau;N;78;0;0;1;13;-;-;-;-;1038;-;0;0;0;-;-;-;-1,948571429;0;54,20942
305801;Herrn;N;76;0;0;2;6;-;-;-;-;8689,802;-;0;0;0;-;-;-;-1;0;154,85896114
305803;Frau;N;-;0;0;1;14;-;-;-;-;1060;-;0;0;0;-;-;-;-1,526388889;0;57,6754
305804;Frau;N;71;0;0;2;14;-;-;-;-;7998,406;-;0;0;0;-;-;-;-2,59279661;0;233,59185752
305805;Frau;N;69;0;0;1;14;-;-;-;-;4190;-;0;0;0;-;-;-;-2,476173913;0;165,4021
